trial_id,fold_id,year,aggregate_observations,mean_net_return,hac_t
T0595,F08,2023,17552,-0.0021532408828282786,-24.5870963099827
T0596,F01,2020,6540,-0.0023769547785031145,-3.945480245349162
T0596,F02,2020,13997,-0.0027035618003764185,-5.995807089611588
T0596,F03,2021,15426,-0.003131550017412628,-4.248543558651779
T0596,F04,2021,15563,-0.002597466056985978,-5.4959152720843525
T0596,F05,2022,14818,-0.0009896613376339908,-1.749032787005037
T0596,F06,2022,15193,-0.001775968164120142,-4.492051217639672
T0596,F07,2023,14831,-0.0022469640341866155,-5.775809532347893
T0596,F08,2023,15397,-0.0024877216914658074,-8.739005381218192
T0597,F01,2020,3500,-0.0033401010019516366,-2.4563615377530925
T0597,F02,2020,8628,-0.004038715767691702,-3.9579596504621732
T0597,F03,2021,9812,-0.005740228953688469,-3.4632385407323483
T0597,F04,2021,10307,-0.00357768125919481,-3.2523154750674674
T0597,F05,2022,9474,0.0005828149644768653,0.4533562427439958
T0597,F06,2022,10066,-0.001041497084059006,-1.1680341476498246
T0597,F07,2023,9714,-0.0031738305388063974,-3.494738822503327
T0597,F08,2023,9922,-0.0035791335102026,-5.601834281746446
T0598,F01,2020,1987,-0.004743958469042579,-1.9962855259363939
T0598,F02,2020,5384,-0.005628608421828679,-3.144020438550213
T0598,F03,2021,6056,-0.008711898470350605,-3.087263765600003
T0598,F04,2021,6095,-0.005913438601457386,-3.2319092455426794
T0598,F05,2022,5736,0.0035581865171910782,1.5329665806392554
T0598,F06,2022,6304,-0.0005400724606969056,-0.3431609088869956
T0598,F07,2023,6029,-0.003307534771144252,-2.183534632481856
T0598,F08,2023,6165,-0.005728498014353744,-5.374802402120756
T0599,F01,2020,714,-0.0016425830438676337,-2.616563102554383
T0599,F02,2020,739,-0.0024749635207583576,-5.178151289995475
T0599,F03,2021,1275,-0.0024713924716414123,-3.8154337979789172
T0599,F04,2021,1232,-0.0016435783175658973,-4.05436851863798
T0599,F05,2022,1475,-0.0016689860042950918,-4.898969137011019
T0599,F06,2022,1233,-0.0020826518600366157,-6.606018443864648
T0599,F07,2023,898,-0.002130943215184991,-6.661729739290899
T0599,F08,2023,753,-0.002711148792828802,-11.635637161047395
T0600,F01,2020,271,-0.0015731302566938095,-1.019516681129576
T0600,F02,2020,294,-0.0044265310800371445,-3.103231887892763
T0600,F03,2021,478,-0.0062454594352744615,-3.8340046991447703
T0600,F04,2021,456,-0.002215369200300916,-2.082992298958096
T0600,F05,2022,551,0.00019630627568901986,0.16799487663935106
T0600,F06,2022,471,-0.002284806128078431,-2.260715921262407
T0600,F07,2023,359,-0.0033199801040558075,-3.5637580228714336
T0600,F08,2023,310,-0.003699854480844508,-5.362122188640189
T0601,F01,2020,118,-8.938708640262788e-05,-0.02107248972734797
T0601,F02,2020,141,-0.009120872997010636,-2.5175789058093776
T0601,F03,2021,204,-0.006867244733685398,-1.7787528748276018
T0601,F04,2021,192,-0.003922022290801182,-1.654702819517862
T0601,F05,2022,234,0.0015971016266024996,0.553061814349233
T0601,F06,2022,204,-0.003195947908639285,-1.4318109464179631
T0601,F07,2023,159,-0.003985964080962401,-1.89672089640315
T0601,F08,2023,155,-0.006967361198150626,-4.680839608492493
T0602,F01,2020,68,0.0037307558869424163,0.5240669111737521
T0602,F02,2020,88,-0.011291780113556783,-1.953460724999007
T0602,F03,2021,119,-0.0170175232876533,-2.2513061318315395
T0602,F04,2021,121,-0.006091144705256716,-1.097039549723692
T0602,F05,2022,133,0.004282730951826779,0.835519571241487
T0602,F06,2022,121,-0.004527158061549213,-1.2081407609161519
T0602,F07,2023,103,-0.005900627505528644,-1.4679953652822446
T0602,F08,2023,94,-0.007946567992111492,-3.1583376111569055
T0603,F01,2020,1041,-0.0020793771855384933,-6.036126487782637
T0603,F02,2020,1499,-0.002621916055241097,-8.562268394384395
T0603,F03,2021,1492,-0.0025818924376616753,-5.239517387840998
T0603,F04,2021,1667,-0.0027427043565925687,-9.34711178180929
T0603,F05,2022,1685,-0.001761569386520877,-5.489351047891455
T0603,F06,2022,1729,-0.0018693497728537248,-8.682911309185995
T0603,F07,2023,1675,-0.002027900200101039,-9.55180509604749
T0603,F08,2023,1631,-0.002293137680442285,-13.372127357449619
T0604,F01,2020,427,-0.0020653738966263024,-1.7867105151829121
T0604,F02,2020,628,-0.003669817284767271,-4.563753784658091
T0604,F03,2021,619,-0.0040851489420282204,-3.265738404923476
T0604,F04,2021,670,-0.0033538161911850126,-3.9441722991606847
T0604,F05,2022,680,-0.000721551320401146,-0.7952067359223766
T0604,F06,2022,684,-0.0016866287765243864,-2.3929794209756627
T0604,F07,2023,677,-0.0023978762726389008,-3.6727805141897507
T0604,F08,2023,666,-0.0030831406105862953,-6.1028287056323025
T0605,F01,2020,188,-0.002845092601882066,-1.1282836718341134
T0605,F02,2020,285,-0.005863544012380101,-2.9527954463621495
T0605,F03,2021,279,-0.0093131694018088,-3.0348244725424545
T0605,F04,2021,303,-0.004627085422400786,-2.0961517481646763
T0605,F05,2022,290,0.0011454939813310085,0.48605451871200295
T0605,F06,2022,299,-0.0023536484482156173,-1.2956559838952943
T0605,F07,2023,297,-0.004655960344717112,-2.851527740409939
T0605,F08,2023,297,-0.004960919425479206,-4.265085471785083
T0606,F01,2020,101,-0.002620863737988917,-0.49293344850352533
T0606,F02,2020,173,-0.0060789395821523404,-1.6368257559672639
T0606,F03,2021,164,-0.011561475980531035,-2.235139844596548
T0606,F04,2021,167,-0.004788770150137139,-1.1608203236228536
T0606,F05,2022,174,0.007629637447312132,1.5978536053978638
T0606,F06,2022,183,-0.0004926127223171336,-0.1844225930179003
T0606,F07,2023,180,-0.0037700206609728336,-1.089763620085767
T0606,F08,2023,170,-0.0064423900237864165,-2.8768184787084135
T0607,F01,2020,8231,-0.002120942727455332,-13.539595781879997
T0607,F02,2020,16292,-0.0020708613137561515,-15.370962689055316
T0607,F03,2021,15806,-0.0023411485204059596,-10.183896209716972
T0607,F04,2021,16765,-0.0021433180483912254,-14.91629195982915
T0607,F05,2022,14060,-0.0016835781029549495,-10.268596464556351
T0607,F06,2022,15360,-0.0018585775170051682,-16.408954840669043
T0607,F07,2023,15720,-0.002016569965970847,-16.76388162225547
T0607,F08,2023,14749,-0.00213626702592934,-23.4819194501335
T0608,F01,2020,5553,-0.0024140187032917126,-4.777230693203526
T0608,F02,2020,12049,-0.0023340427271464053,-4.91976026901671
T0608,F03,2021,10299,-0.0033423287887554584,-4.27842405990807
T0608,F04,2021,11265,-0.00261181639439964,-5.3553209890588445
T0608,F05,2022,8589,-0.000667904225121488,-1.1858272935815186
T0608,F06,2022,9588,-0.0011519713974974303,-2.8519801450551205
T0608,F07,2023,11076,-0.002046929674815797,-4.843277585888807
T0608,F08,2023,10699,-0.002573716168298105,-8.24244557856537
T0609,F01,2020,3172,-0.003487029634329931,-2.866980744954241
T0609,F02,2020,6129,-0.003339230880167209,-2.898527729633976
T0609,F03,2021,5158,-0.00512055066449759,-2.7041994985058975
T0609,F04,2021,5798,-0.00396181834641947,-3.2056122952621786
T0609,F05,2022,4320,0.00238431501802853,1.5831043498537538
T0609,F06,2022,4830,0.000384592333741425,0.37065604519414647
T0609,F07,2023,6056,-0.002011451306957387,-2.003339086939829
T0609,F08,2023,6154,-0.003782838033109793,-5.150651940567522
T0610,F01,2020,1594,-0.0057579680481238535,-2.4727279057777896
T0610,F02,2020,3562,-0.0038446088796442435,-1.7892698684924488
T0610,F03,2021,2753,-0.007699850633352742,-2.1142920517110184
T0610,F04,2021,3292,-0.006335880460767708,-2.856618337284569
T0610,F05,2022,2754,0.005907509110175506,2.2065426547331897
T0610,F06,2022,3147,0.001318159944115019,0.6927459624367598
T0610,F07,2023,3754,-0.002214963870948036,-1.2456167763944834
T0610,F08,2023,3797,-0.0052893729252013865,-4.211890096474671
T0611,F01,2020,407,-0.0016131374702173628,-2.559368016240635
T0611,F02,2020,1515,-0.0018618466435706736,-5.815779872329456
T0611,F03,2021,696,-0.002717610531800615,-3.116508973618388
T0611,F04,2021,1068,-0.002323505859769808,-5.414236068775551
T0611,F06,2022,36,7.656151952856524e-05,0.04745542584126933
T0611,F07,2023,304,-0.0002754859226479004,-0.3830479849588152
T0611,F08,2023,882,-0.0016042367960055815,-3.5353948745411423
T0612,F01,2020,141,-0.0006127739906192897,-0.21120299857947225
T0612,F02,2020,545,-0.0026078954811240996,-2.1303960266423423
T0612,F03,2021,260,-0.0025648044785621924,-0.9505888826015872
T0612,F04,2021,397,-0.002658510158554379,-1.7169701511843294
T0612,F07,2023,111,0.0031761539073669833,1.5952677028606457
T0612,F08,2023,332,-0.0012216013081616708,-0.738884564010253
T0613,F01,2020,65,0.003189965638920303,0.45142312427000547
T0613,F02,2020,248,-0.0035133854834306644,-1.1349088873444553
T0613,F03,2021,118,-0.0071800105661200585,-1.2372255609806135
T0613,F04,2021,184,-0.003860157899660605,-1.0489553842847839
T0613,F07,2023,53,0.008593373225850836,2.2898661368279742
T0613,F08,2023,166,0.001768461558323125,0.49771682557044933
T0614,F01,2020,56,0.010141335797056282,1.3690082458648665
T0614,F02,2020,188,-0.0007997646636791356,-0.1556628214125221
T0614,F03,2021,86,-0.011896491828017493,-1.4570452521701442
T0614,F04,2021,142,-0.0020785076840488495,-0.3473403924146662
T0614,F07,2023,44,0.005704355591575405,0.7369736588411757
T0614,F08,2023,127,0.007574048603673676,0.9645649405521844
T0615,F01,2020,1709,-0.002519458114391375,-2.7678327962850315
T0615,F02,2020,3530,-0.0022977834517236583,-4.082678160448231
T0615,F03,2021,3561,-0.0026549444083312497,-2.773219560346547
T0615,F04,2021,3645,-0.0021566959821548697,-3.420152895561301
T0615,F05,2022,3481,-0.0012178019453510521,-1.617071886570244
T0615,F06,2022,3749,-0.0017505597240428808,-3.5984658685385718
T0615,F07,2023,3563,-0.0021371599599053926,-4.435969105727873
T0615,F08,2023,3943,-0.002630976818092031,-7.785567668438798
T0616,F01,2020,1131,-0.003545913154043413,-1.5180912186757143
T0616,F02,2020,2743,-0.002930227521019132,-1.8751815599215724
T0616,F03,2021,2909,-0.004857320182703737,-1.907370263312942
T0616,F04,2021,3029,-0.003591591527840197,-2.2102541833739697
T0616,F05,2022,2779,0.0008261813518513369,0.4407828600388547
T0616,F06,2022,3065,-0.001149373463014253,-0.8529902375715919
T0616,F07,2023,2937,-0.002325293806576248,-1.7964967204296918
T0616,F08,2023,3257,-0.0038360215084280317,-4.2740915404630275
T0617,F01,2020,776,-0.0049382236522817514,-1.2652934945291059
T0617,F02,2020,2087,-0.005328911091419739,-2.0728669093019128
T0617,F03,2021,2295,-0.008950077631856948,-1.9791194185344951
T0617,F04,2021,2317,-0.0053683417007533455,-1.9092882060755392
T0617,F05,2022,2147,0.004508121374071637,1.4111322936808648
T0617,F06,2022,2347,-0.0006701691500592477,-0.2830300976979326
T0617,F07,2023,2302,-0.0024624586350519553,-1.07628496383403
T0617,F08,2023,2603,-0.004876246493132155,-3.163531643008526
T0618,F01,2020,1678,-0.0021891647463177983,-2.3803361831414653
T0618,F02,2020,3501,-0.0024312098528587664,-4.338593924672642
T0618,F03,2021,3517,-0.0027472566141814015,-2.858712628992727
T0618,F04,2021,3707,-0.002391439456026763,-3.8764984716529853
T0618,F05,2022,3584,-0.001230277551717153,-1.6438514216957256
T0618,F06,2022,3767,-0.0017653339657091067,-3.585036795868266
T0618,F07,2023,3548,-0.0021961722633249137,-4.4566404476322585
T0618,F08,2023,3936,-0.002458993434281898,-7.437671009923821
T0619,F01,2020,1081,-0.004722853710294497,-2.153696129889479
T0619,F02,2020,2785,-0.002877763302997003,-1.8927983152827217
T0619,F03,2021,2930,-0.0035432666322229123,-1.3767710018186514
T0619,F04,2021,3098,-0.0038227961606551388,-2.3698162297431375
T0619,F05,2022,3054,0.0005719659676758725,0.2957447915227202
T0619,F06,2022,3229,-0.0008989814463261077,-0.6955769201499472
T0619,F07,2023,2988,-0.002744932920132678,-2.1073628198598136
T0619,F08,2023,3310,-0.0036256437449781716,-4.287247892818296
T0620,F01,2020,717,-0.006241412051337582,-1.8717839369022262
T0620,F02,2020,2114,-0.004145139471863293,-1.6367527866451432
T0620,F03,2021,2313,-0.0054761830167046315,-1.2389922754724778
T0620,F04,2021,2336,-0.006220536926493049,-2.1846691629910775
T0620,F05,2022,2332,0.004376352769201063,1.2926798085257156
T0620,F06,2022,2563,0.0004535327246251668,0.19810027142898573
T0620,F07,2023,2337,-0.0024509927832859703,-1.1237947746390091
T0620,F08,2023,2637,-0.00501080221423795,-3.5557217698275934
T0621,F01,2020,1559,-0.002846620699157445,-3.324313509582277
T0621,F02,2020,3496,-0.0022698667591509233,-4.269902877009037
T0621,F03,2021,3450,-0.002465169680631854,-2.577411558977254
T0621,F04,2021,3603,-0.0024527143658500533,-3.988214734693543
T0621,F05,2022,3642,-0.0006433247963006372,-0.8602128944142161
T0621,F06,2022,3777,-0.0017490056188338848,-3.7277154115586386
T0621,F07,2023,3371,-0.0022758238333272936,-4.5820172981283305
T0621,F08,2023,3901,-0.002183633199715892,-6.671450922199485
T0622,F01,2020,1096,-0.0029351504321177466,-1.3164639514493557
T0622,F02,2020,2689,-0.0030896908194382204,-2.132617781891193
T0622,F03,2021,2866,-0.003077991044535827,-1.192083013315568
T0622,F04,2021,3060,-0.0026709263703081254,-1.7428795789561278
T0622,F05,2022,3268,0.0016159919898630518,0.8255349791408183
T0622,F06,2022,3322,-0.0010985598364572607,-0.8944920296353097
T0622,F07,2023,2827,-0.002802362764722791,-2.1348583633415115
T0622,F08,2023,3254,-0.002530982900860553,-3.301170798070596
T0623,F01,2020,730,-0.006356980553478498,-1.4862823296740661
T0623,F02,2020,1980,-0.003202801943688048,-1.302139088906742
T0623,F03,2021,2125,-0.007040621534171218,-1.5968741143931082
T0623,F04,2021,2349,-0.004373274851343987,-1.6185254972286915
T0623,F05,2022,2542,0.004880969370951176,1.4767071907358398
T0623,F06,2022,2596,-0.00021364627863822708,-0.09660927736621307
T0623,F07,2023,2203,-0.0038617002103699615,-1.8232440908004202
T0623,F08,2023,2554,-0.0033277587005789613,-2.5690012620060036
T0624,F01,2020,1709,-0.002519458114391375,-2.7678327962850315
T0624,F02,2020,3530,-0.0022977834517236583,-4.082678160448231
T0624,F03,2021,3561,-0.0026549444083312497,-2.773219560346547
T0624,F04,2021,3645,-0.0021566959821548697,-3.420152895561301
T0624,F05,2022,3481,-0.0012178019453510521,-1.617071886570244
T0624,F06,2022,3749,-0.0017505597240428808,-3.5984658685385718
T0624,F07,2023,3563,-0.0021371599599053926,-4.435969105727873
T0624,F08,2023,3943,-0.002630976818092031,-7.785567668438798
T0625,F01,2020,1131,-0.003545913154043413,-1.5180912186757143
T0625,F02,2020,2743,-0.002930227521019132,-1.8751815599215724
T0625,F03,2021,2909,-0.004857320182703737,-1.907370263312942
T0625,F04,2021,3029,-0.003591591527840197,-2.2102541833739697
T0625,F05,2022,2779,0.0008261813518513369,0.4407828600388547
T0625,F06,2022,3065,-0.001149373463014253,-0.8529902375715919
T0625,F07,2023,2937,-0.002325293806576248,-1.7964967204296918
T0625,F08,2023,3257,-0.0038360215084280317,-4.2740915404630275
T0626,F01,2020,776,-0.0049382236522817514,-1.2652934945291059
T0626,F02,2020,2087,-0.005328911091419739,-2.0728669093019128
T0626,F03,2021,2295,-0.008950077631856948,-1.9791194185344951
T0626,F04,2021,2317,-0.0053683417007533455,-1.9092882060755392
T0626,F05,2022,2147,0.004508121374071637,1.4111322936808648
T0626,F06,2022,2347,-0.0006701691500592477,-0.2830300976979326
T0626,F07,2023,2302,-0.0024624586350519553,-1.07628496383403
T0626,F08,2023,2603,-0.004876246493132155,-3.163531643008526
T0627,F01,2020,1678,-0.0021891647463177983,-2.3803361831414653
T0627,F02,2020,3501,-0.0024312098528587664,-4.338593924672642
T0627,F03,2021,3517,-0.0027472566141814015,-2.858712628992727
T0627,F04,2021,3707,-0.002391439456026763,-3.8764984716529853
T0627,F05,2022,3584,-0.001230277551717153,-1.6438514216957256
T0627,F06,2022,3767,-0.0017653339657091067,-3.585036795868266
T0627,F07,2023,3548,-0.0021961722633249137,-4.4566404476322585
T0627,F08,2023,3936,-0.002458993434281898,-7.437671009923821
T0628,F01,2020,1081,-0.004722853710294497,-2.153696129889479
T0628,F02,2020,2785,-0.002877763302997003,-1.8927983152827217
T0628,F03,2021,2930,-0.0035432666322229123,-1.3767710018186514
T0628,F04,2021,3098,-0.0038227961606551388,-2.3698162297431375
T0628,F05,2022,3054,0.0005719659676758725,0.2957447915227202
T0628,F06,2022,3229,-0.0008989814463261077,-0.6955769201499472
T0628,F07,2023,2988,-0.002744932920132678,-2.1073628198598136
T0628,F08,2023,3310,-0.0036256437449781716,-4.287247892818296
T0629,F01,2020,717,-0.006241412051337582,-1.8717839369022262
T0629,F02,2020,2114,-0.004145139471863293,-1.6367527866451432
T0629,F03,2021,2313,-0.0054761830167046315,-1.2389922754724778
T0629,F04,2021,2336,-0.006220536926493049,-2.1846691629910775
T0629,F05,2022,2332,0.004376352769201063,1.2926798085257156
T0629,F06,2022,2563,0.0004535327246251668,0.19810027142898573
T0629,F07,2023,2337,-0.0024509927832859703,-1.1237947746390091
T0629,F08,2023,2637,-0.00501080221423795,-3.5557217698275934
T0630,F01,2020,1559,-0.002846620699157445,-3.324313509582277
T0630,F02,2020,3496,-0.0022698667591509233,-4.269902877009037
T0630,F03,2021,3450,-0.002465169680631854,-2.577411558977254
T0630,F04,2021,3603,-0.0024527143658500533,-3.988214734693543
T0630,F05,2022,3642,-0.0006433247963006372,-0.8602128944142161
T0630,F06,2022,3777,-0.0017490056188338848,-3.7277154115586386
T0630,F07,2023,3371,-0.0022758238333272936,-4.5820172981283305
T0630,F08,2023,3901,-0.002183633199715892,-6.671450922199485
T0631,F01,2020,1096,-0.0029351504321177466,-1.3164639514493557
T0631,F02,2020,2689,-0.0030896908194382204,-2.132617781891193
T0631,F03,2021,2866,-0.003077991044535827,-1.192083013315568
T0631,F04,2021,3060,-0.0026709263703081254,-1.7428795789561278
T0631,F05,2022,3268,0.0016159919898630518,0.8255349791408183
T0631,F06,2022,3322,-0.0010985598364572607,-0.8944920296353097
T0631,F07,2023,2827,-0.002802362764722791,-2.1348583633415115
T0631,F08,2023,3254,-0.002530982900860553,-3.301170798070596
T0632,F01,2020,730,-0.006356980553478498,-1.4862823296740661
T0632,F02,2020,1980,-0.003202801943688048,-1.302139088906742
T0632,F03,2021,2125,-0.007040621534171218,-1.5968741143931082
T0632,F04,2021,2349,-0.004373274851343987,-1.6185254972286915
T0632,F05,2022,2542,0.004880969370951176,1.4767071907358398
T0632,F06,2022,2596,-0.00021364627863822708,-0.09660927736621307
T0632,F07,2023,2203,-0.0038617002103699615,-1.8232440908004202
T0632,F08,2023,2554,-0.0033277587005789613,-2.5690012620060036
T0633,F01,2020,1726,-0.001976712806198913,-1.9962415999134004
T0633,F02,2020,3596,-0.0026655127121201004,-4.70741364483853
T0633,F03,2021,3581,-0.0033847923936654277,-3.6074747328922703
T0633,F04,2021,3661,-0.002229093013182012,-3.507911089493977
T0633,F05,2022,3481,-0.0009877924714684575,-1.3161041231348378
T0633,F06,2022,3693,-0.001649059899323333,-3.20935499086117
T0633,F07,2023,3578,-0.0022967707728730083,-4.7600146748445065
T0633,F08,2023,3974,-0.002394403745415013,-7.11695327272353
T0634,F01,2020,1114,-0.003942823495302461,-1.6631045373501103
T0634,F02,2020,2776,-0.003935466603213043,-2.581907043298152
T0634,F03,2021,2899,-0.004293861703494945,-1.760577136195694
T0634,F04,2021,3057,-0.0035202194022476824,-2.1403972347184173
